solar,load,grid
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.417431187,0,1
0.896431459,0,1
1.154187369,0,1
1.176470288,2.739726027,1
1.664800617,2.739726027,1
1.236105971,2.739726027,1
1.35525185,2.739726027,1
1.258802526,2.739726027,1
0.844396927,0,1
0.499891235,0,1
0.027885601,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.254681522,0,1
0.570557996,0,1
1.367567991,0,1
0.792030091,2.739726027,1
1.620246397,2.739726027,1
1.247125431,2.739726027,1
0.95129638,2.739726027,1
0.786034687,2.739726027,1
0.589245997,0,1
0.322731685,0,1
0.018590401,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.345895324,0,1
0.738329394,0,1
1.31761326,0,1
1.713986171,2.739726027,1
1.87350343,2.739726027,1
1.785396548,2.739726027,1
1.504549037,2.739726027,1
1.196452645,2.739726027,1
0.927014992,0,1
0.54684594,0,1
0.046476002,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.389724519,0,1
0.888551453,0,1
1.369810458,0,1
1.746937656,2.739726027,1
2.02412983,2.739726027,1
2.058150264,2.739726027,1
1.913333364,2.739726027,1
1.600454592,2.739726027,1
1.153062649,0,1
0.599486984,0,1
0.074618151,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.321681327,0,1
0.740964583,0,1
1.090287513,0,1
1.567819143,2.739726027,1
1.864024649,2.739726027,1
1.847453631,2.739726027,1
1.856788336,2.739726027,1
1.518914769,2.739726027,1
1.151624217,0,1
0.584644873,0,1
0.067390204,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.392791935,0,1
0.933126587,0,1
1.420666824,0,1
1.789267999,2.739726027,1
2.00202352,2.739726027,1
2.034245332,2.739726027,1
1.888403636,2.739726027,1
1.578336662,2.739726027,1
1.132731722,0,1
0.608812394,0,1
0.067390204,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.379818159,0,1
0.918479675,0,1
1.403238323,0,1
1.767724048,2.739726027,1
1.979357173,2.739726027,1
2.013944614,2.739726027,1
1.869892245,2.739726027,1
1.562713754,2.739726027,1
1.122021327,0,1
0.586699112,0,1
0.0795546,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.369879265,0,1
0.887433705,0,1
1.360073736,0,1
1.72003967,2.739726027,1
1.927747896,2.739726027,1
1.966606482,2.739726027,1
1.827573521,2.739726027,1
1.526218473,2.739726027,1
1.095934347,0,1
0.589499291,0,1
0.069714004,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.363737462,0,1
0.878092028,0,1
1.350910992,0,1
1.70910619,2.739726027,1
1.839083303,2.739726027,1
1.954315903,2.739726027,1
1.818924336,2.739726027,1
1.411122977,2.739726027,1
1.094958351,0,1
0.444986809,0,1
0.093110488,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.369879265,0,1
0.902740576,0,1
1.217740978,0,1
1.499181059,2.739726027,1
1.962986001,2.739726027,1
1.959277216,2.739726027,1
1.876752103,2.739726027,1
1.566039112,2.739726027,1
0.905603498,0,1
0.495520167,0,1
0.084063237,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.356034064,0,1
0.864923053,0,1
1.315059404,0,1
0.924430927,2.739726027,1
1.23890615,2.739726027,1
1.932507039,2.739726027,1
1.799746014,2.739726027,1
1.117573574,2.739726027,1
0.959083434,0,1
0.436154045,0,1
0.020914201,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.314754079,0,1
0.840537095,0,1
1.304493084,0,1
1.658986469,2.739726027,1
1.823114148,2.739726027,1
1.7926073,2.739726027,1
1.54855484,2.739726027,1
1.492181773,2.739726027,1
1.050060209,0,1
0.276316101,0,1
0.027885601,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.333016824,0,1
0.833828284,0,1
1.294814457,0,1
1.446835137,2.739726027,1
1.463350385,2.739726027,1
1.370182266,2.739726027,1
1.654719972,2.739726027,1
1.48383933,2.739726027,1
0.960954093,0,1
0.582676614,0,1
0.104525691,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.304434083,0,1
0.845716845,0,1
1.321268597,0,1
1.68394873,2.739726027,1
1.897622151,2.739726027,1
1.940840186,2.739726027,1
1.810131077,2.739726027,1
0.784600902,2.739726027,1
1.095237207,0,1
0.596517168,0,1
0.082032701,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.271273455,0,1
0.619885302,0,1
1.256508936,0,1
1.584243762,2.739726027,1
1.700210683,2.739726027,1
1.867854272,2.739726027,1
1.801809549,2.739726027,1
1.514223017,2.739726027,1
0.928857766,0,1
0.59681229,0,1
0.076685404,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.317175479,0,1
0.847494552,0,1
1.309631006,0,1
1.576828516,2.739726027,1
1.912041331,2.739726027,1
1.961038657,2.739726027,1
1.832829956,2.739726027,1
1.541790258,2.739726027,1
1.118586751,0,1
0.46437195,0,1
0.069714004,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.33309351,0,1
0.851965544,0,1
1.330868216,0,1
1.663462108,2.739726027,1
1.90722177,2.739726027,1
1.861303479,2.739726027,1
1.849115148,2.739726027,1
1.558600628,2.739726027,1
1.135241426,0,1
0.627353995,0,1
0.091918611,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.304099455,0,1
0.856004308,0,1
1.222177113,0,1
1.68590537,2.739726027,1
1.840496173,2.739726027,1
1.987978472,2.739726027,1
1.892948989,2.739726027,1
1.598916236,2.739726027,1
1.148993675,0,1
0.632965973,0,1
0.086228786,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.262333796,0,1
0.680067077,0,1
1.198044448,0,1
1.62437579,2.739726027,1
1.85192927,2.739726027,1
1.943995907,2.739726027,1
1.357536146,2.739726027,1
1.430719583,2.739726027,1
0.706414323,0,1
0.414384685,0,1
0.025561801,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.324337431,0,1
0.861572133,0,1
1.348566277,0,1
1.721394445,2.739726027,1
1.942062505,2.739726027,1
1.98962837,2.739726027,1
1.857771303,2.739726027,1
1.566290082,2.739726027,1
1.141520334,0,1
0.631476417,0,1
0.102561383,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.309762556,0,1
0.846551089,0,1
1.339396562,0,1
1.685115278,2.739726027,1
1.879289692,2.739726027,1
1.924087911,2.739726027,1
1.774802344,2.739726027,1
1.531214643,2.739726027,1
1.125474494,0,1
0.613009177,0,1
0.058095003,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.246464565,0,1
0.647106296,0,1
0.830714392,0,1
1.225358395,2.739726027,1
1.761684492,2.739726027,1
1.891361834,2.739726027,1
1.487775848,2.739726027,1
1.058951068,2.739726027,1
0.491386126,0,1
0.414614742,0,1
0.062742603,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.308349686,0,1
0.775872709,0,1
1.081029493,0,1
1.528416788,2.739726027,1
0.419062495,2.739726027,1
1.688512674,2.739726027,1
1.143555983,2.739726027,1
1.518129325,2.739726027,1
1.162910914,0,1
0.526489451,0,1
0.105725934,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.311105713,0,1
0.849167688,0,1
1.347381139,0,1
1.67599901,2.739726027,1
1.966046446,2.739726027,1
1.974900124,2.739726027,1
1.903977745,2.739726027,1
1.576886611,2.739726027,1
1.186985484,0,1
0.665357422,0,1
0.109359196,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.240822378,0,1
0.816697229,0,1
1.309282436,0,1
1.726046693,2.739726027,1
1.961215266,2.739726027,1
2.021617802,2.739726027,1
1.813161312,2.739726027,1
1.279925869,2.739726027,1
1.169905553,0,1
0.599696126,0,1
0.027885601,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.295501395,0,1
0.84124353,0,1
1.342573197,0,1
1.679326692,2.739726027,1
1.787701758,2.739726027,1
1.9739799,2.739726027,1
1.903856907,2.739726027,1
1.617334676,2.739726027,1
1.174876161,0,1
0.625501927,0,1
0.117346329,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.290289111,0,1
0.83717688,0,1
1.336677716,0,1
1.727445621,2.739726027,1
1.908690411,2.739726027,1
1.956502599,2.739726027,1
1.818025026,2.739726027,1
1.623871526,2.739726027,1
1.17561513,0,1
0.581902789,0,1
0.062742603,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.285265055,0,1
0.722390449,0,1
1.107855442,0,1
1.492237544,2.739726027,1
1.716809588,2.739726027,1
1.74556429,2.739726027,1
1.770126858,2.739726027,1
1.55987407,2.739726027,1
1.109637796,0,1
0.655618376,0,1
0.138448526,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.280863778,0,1
0.759236624,0,1
1.255142541,0,1
1.679261625,2.739726027,1
1.865769823,2.739726027,1
2.020425693,2.739726027,1
1.905627643,2.739726027,1
1.621580259,2.739726027,1
1.198109515,0,1
0.677559697,0,1
0.120848296,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.267450804,0,1
0.790198936,0,1
1.290434094,0,1
1.678350696,2.739726027,1
1.916247409,2.739726027,1
1.984653114,2.739726027,1
1.873614972,2.739726027,1
1.59538406,2.739726027,1
1.180897127,0,1
0.678005867,0,1
0.103815073,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.216644167,0,1
0.785260861,0,1
1.247420553,0,1
1.666383125,2.739726027,1
1.910447204,2.739726027,1
1.977333143,2.739726027,1
1.869780702,2.739726027,1
1.59447313,2.739726027,1
1.182205427,0,1
0.680139115,0,1
0.143677076,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.258929429,0,1
0.781333639,0,1
1.270158938,0,1
1.655791244,2.739726027,1
1.893309178,2.739726027,1
1.960699382,2.739726027,1
1.852912237,2.739726027,1
1.581843277,2.739726027,1
1.171290538,0,1
0.674403976,0,1
0.148309571,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.150202771,0,1
0.479527774,0,1
0.860698385,0,1
1.124129014,2.739726027,1
1.483497732,2.739726027,1
1.944198077,2.739726027,1
1.841553502,2.739726027,1
1.137177152,2.739726027,1
1.168952795,0,1
0.505087252,0,1
0.126662909,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.178598215,0,1
0.501094963,0,1
1.222848691,0,1
1.305139101,2.739726027,1
1.676101257,2.739726027,1
1.530431523,2.739726027,1
1.772480867,2.739726027,1
1.322005242,2.739726027,1
1.163838111,0,1
0.643818119,0,1
0.102247205,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.23507562,0,1
0.541814913,0,1
1.203015057,0,1
1.409858829,2.739726027,1
1.875490279,2.739726027,1
1.933831605,2.739726027,1
1.849328937,2.739726027,1
1.38508712,2.739726027,1
1.096380517,0,1
0.599942449,0,1
0.116071492,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.232847096,0,1
0.769823857,0,1
1.264709626,0,1
1.657896607,2.739726027,1
1.904235687,2.739726027,1
1.846556644,2.739726027,1
1.615852091,2.739726027,1
1.504318981,2.739726027,1
1.210946187,0,1
0.707436795,0,1
0.132832598,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
